"IncidntNum","Category","Descript","DayOfWeek","Date","Time","PdDistrict","Resolution","Address","X","Y","Location","PdId","gen_cat","datetime","hour"
140880378,"Vandalism","Malicious mischief, vandalism of vehicles","Friday","10/17/2014","22:55:00","Ingleside","Arrest, booked","4700 Block of MISSION ST",-122.436194484896,37.7227270383576,"(37.7227270383576, -122.436194484896)",6.96041550820578e-311,"Vandalism","2014-10-17 22:55:00",22
146214826,"Vandalism","Malicious mischief, vandalism","Friday","10/17/2014","22:30:00","Central","None","600 Block of POST ST",-122.412658072915,37.7878065009609,"(37.7878065009609, -122.412658072915)",7.2239722578335e-311,"Vandalism","2014-10-17 22:30:00",22
140880992,"Vandalism","Malicious mischief, breaking windows","Friday","10/17/2014","22:00:00","Bayview","None","0 Block of DOUBLEROCK ST",-122.387694587441,37.7205552398712,"(37.7205552398712, -122.387694587441)",6.96044584380679e-311,"Vandalism","2014-10-17 22:00:00",22
146219917,"Vandalism","Malicious mischief, vandalism","Friday","10/17/2014","22:00:00","Southern","None","FOLSOM ST / 7TH ST",-122.407844136792,37.7767462195389,"(37.7767462195389, -122.407844136792)",7.22422378665379e-311,"Vandalism","2014-10-17 22:00:00",22
140880306,"Suspicious occ","Investigative detention","Friday","10/17/2014","21:45:00","Tenderloin","None","100 Block of EDDY ST",-122.410157073911,37.7842973843312,"(37.7842973843312, -122.410157073911)",6.96041196868244e-311,"Vandalism","2014-10-17 21:45:00",21
140880271,"Trespass","Trespassing","Friday","10/17/2014","21:35:00","Ingleside","Arrest, booked","400 Block of CORTLAND AV",-122.417450548901,37.7392070733909,"(37.7392070733909, -122.417450548901)",6.9604102212266e-311,"Vandalism","2014-10-17 21:35:00",21
140880259,"Vandalism","Malicious mischief, adult suspect","Friday","10/17/2014","21:35:00","Bayview","None","4300 Block of 3RD ST",-122.389324113342,37.7383112940967,"(37.7383112940967, -122.389324113342)",6.960409628791e-311,"Vandalism","2014-10-17 21:35:00",21
146219252,"Vandalism","Malicious mischief, vandalism","Friday","10/17/2014","21:30:00","Northern","None","POLK ST / POST ST",-122.419930111611,37.7868262082156,"(37.7868262082156, -122.419930111611)",7.22419093128835e-311,"Vandalism","2014-10-17 21:30:00",21
140946419,"Suspicious occ","Suspicious occurrence","Friday","10/17/2014","21:23:00","Tenderloin","None","TURK ST / HYDE ST",-122.415694922134,37.7825851968467,"(37.7825851968467, -122.415694922134)",6.96367838487938e-311,"Vandalism","2014-10-17 21:23:00",21
146217046,"Vandalism","Malicious mischief, vandalism","Friday","10/17/2014","21:00:00","Ingleside","None","OCEAN AV / MISSION ST",-122.435385454946,37.7239104470753,"(37.7239104470753, -122.435385454946)",7.22408194040687e-311,"Vandalism","2014-10-17 21:00:00",21
140880130,"Suspicious occ","Suspicious occurrence","Friday","10/17/2014","20:45:00","Richmond","None","CROSSOVER DR / MARTIN LUTHER KING JR DR",-122.477363538979,37.7660604767588,"(37.7660604767588, -122.477363538979)",6.96040327311966e-311,"Vandalism","2014-10-17 20:45:00",20
140880168,"Vandalism","Malicious mischief, vandalism","Friday","10/17/2014","20:43:00","Park","None","CENTRAL AV / PAGE ST",-122.443836928905,37.7713565990267,"(37.7713565990267, -122.443836928905)",6.96040513282228e-311,"Vandalism","2014-10-17 20:43:00",20
140880312,"Suspicious occ","Suspicious occurrence","Friday","10/17/2014","19:00:00","Central","None","1100 Block of PACIFIC AV",-122.413826855695,37.7959699858361,"(37.7959699858361, -122.413826855695)",6.96041226511442e-311,"Vandalism","2014-10-17 19:00:00",19
140881213,"Vandalism","Malicious mischief, vandalism","Friday","10/17/2014","19:00:00","Northern","None","1300 Block of BAY ST",-122.429227450728,37.8035662352745,"(37.8035662352745, -122.429227450728)",6.96045676268227e-311,"Vandalism","2014-10-17 19:00:00",19
140881213,"Vandalism","Malicious mischief, vandalism of vehicles","Friday","10/17/2014","19:00:00","Northern","None","1300 Block of BAY ST",-122.429227450728,37.8035662352745,"(37.8035662352745, -122.429227450728)",6.96045676268721e-311,"Vandalism","2014-10-17 19:00:00",19
146214848,"Vandalism","Malicious mischief, vandalism of vehicles","Friday","10/17/2014","18:10:00","Central","None","BEACH ST / JONES ST",-122.417265053145,37.807073051215,"(37.807073051215, -122.417265053145)",7.22397334478286e-311,"Vandalism","2014-10-17 18:10:00",18
146215551,"Vandalism","Malicious mischief, vandalism","Friday","10/17/2014","17:30:00","Bayview","None","400 Block of VERMONT ST",-122.404364167887,37.7640149793292,"(37.7640149793292, -122.404364167887)",7.22400807759282e-311,"Vandalism","2014-10-17 17:30:00",17
140879553,"Vandalism","Malicious mischief, vandalism of vehicles","Friday","10/17/2014","16:39:00","Bayview","Arrest, booked","100 Block of GILLETTE AV",-122.396710505401,37.7101952327502,"(37.7101952327502, -122.396710505401)",6.96037474779e-311,"Vandalism","2014-10-17 16:39:00",16
140879274,"Suspicious occ","Suspicious occurrence","Friday","10/17/2014","15:57:00","Northern","None","1300 Block of WEBSTER ST",-122.431046366089,37.7830295716044,"(37.7830295716044, -122.431046366089)",6.96036098110038e-311,"Vandalism","2014-10-17 15:57:00",15
140879296,"Vandalism","Malicious mischief, vandalism of vehicles","Friday","10/17/2014","15:56:00","Central","None","0 Block of LOMBARD ST",-122.402663303703,37.8040461432792,"(37.8040461432792, -122.402663303703)",6.9603620503029e-311,"Vandalism","2014-10-17 15:56:00",15
140939919,"Vandalism","Malicious mischief, vandalism of vehicles","Friday","10/17/2014","15:30:00","Central","None","700 Block of KEARNY ST",-122.404904447841,37.7946478828923,"(37.7946478828923, -122.404904447841)",6.96335722446769e-311,"Vandalism","2014-10-17 15:30:00",15
146215608,"Vandalism","Malicious mischief, vandalism","Friday","10/17/2014","15:30:00","Bayview","None","7TH ST / HOOPER ST",-122.398182124025,37.7690432950377,"(37.7690432950377, -122.398182124025)",7.224010893767e-311,"Vandalism","2014-10-17 15:30:00",15
140880033,"Vandalism","Malicious mischief, vandalism","Friday","10/17/2014","15:00:00","Tenderloin","None","300 Block of EDDY ST",-122.413790972781,37.7838365565348,"(37.7838365565348, -122.413790972781)",6.96039846293606e-311,"Vandalism","2014-10-17 15:00:00",15
140878975,"Suspicious occ","Investigative detention","Friday","10/17/2014","14:24:00","Tenderloin","None","EDDY ST / TAYLOR ST",-122.410955248906,37.7841399509594,"(37.7841399509594, -122.410955248906)",6.96034620854498e-311,"Vandalism","2014-10-17 14:24:00",14
140879456,"Suspicious occ","Suspicious occurrence","Friday","10/17/2014","14:00:00","Taraval","None","300 Block of TARA ST",-122.450141128081,37.7186762250787,"(37.7186762250787, -122.450141128081)",6.96036997309513e-311,"Vandalism","2014-10-17 14:00:00",14
140878947,"Suspicious occ","Investigative detention","Friday","10/17/2014","14:00:00","Taraval","Unfounded","300 Block of SHIELDS ST",-122.465797811186,37.7179700121368,"(37.7179700121368, -122.465797811186)",6.96034482516117e-311,"Vandalism","2014-10-17 14:00:00",14
140881348,"Vandalism","Malicious mischief, vandalism of vehicles","Friday","10/17/2014","13:30:00","Taraval","None","500 Block of CAPITOL AV",-122.459119721729,37.7153408443649,"(37.7153408443649, -122.459119721729)",6.96046343257343e-311,"Vandalism","2014-10-17 13:30:00",13
140878577,"Vandalism","Malicious mischief, vandalism of vehicles","Friday","10/17/2014","12:13:00","Southern","Arrest, booked","FOLSOM ST / 7TH ST",-122.407844136792,37.7767462195389,"(37.7767462195389, -122.407844136792)",6.96032652698297e-311,"Vandalism","2014-10-17 12:13:00",12
140878527,"Suspicious occ","Suspicious person","Friday","10/17/2014","12:10:00","Park","Arrest, booked","700 Block of STANYAN ST",-122.453376250788,37.7687142722405,"(37.7687142722405, -122.453376250788)",6.96032407440158e-311,"Vandalism","2014-10-17 12:10:00",12
140879735,"Suspicious occ","Suspicious occurrence","Friday","10/17/2014","11:40:00","Southern","None","200 Block of INTERSTATE80 HY",-122.365565425353,37.8096707013239,"(37.8096707013239, -122.365565425353)",6.96038375752665e-311,"Vandalism","2014-10-17 11:40:00",11
140887396,"Suspicious occ","Suspicious occurrence","Friday","10/17/2014","11:30:00","Taraval","None","3200 Block of 20TH AV",-122.475647460786,37.7285280627465,"(37.7285280627465, -122.475647460786)",6.96076226121793e-311,"Vandalism","2014-10-17 11:30:00",11
140878674,"Suspicious occ","Suspicious occurrence","Friday","10/17/2014","11:00:00","Northern","None","1100 Block of FILLMORE ST",-122.432116233695,37.7800304351156,"(37.7800304351156, -122.432116233695)",6.96033133716163e-311,"Vandalism","2014-10-17 11:00:00",11
140920316,"Suspicious occ","Suspicious occurrence","Friday","10/17/2014","11:00:00","Taraval","None","45TH AV / JUDAH ST",-122.504857136892,37.7604701887043,"(37.7604701887043, -122.504857136892)",6.96238872532404e-311,"Vandalism","2014-10-17 11:00:00",11
140878204,"Suspicious occ","Investigative detention","Friday","10/17/2014","09:50:00","Mission","None","1000 Block of POTRERO AV",-122.406539115148,37.7564864109309,"(37.7564864109309, -122.406539115148)",6.96030811608369e-311,"Vandalism","2014-10-17 09:50:00",9
140878414,"Suspicious occ","Suspicious occurrence","Friday","10/17/2014","09:30:00","Mission","None","400 Block of BARTLETT ST",-122.419252716313,37.7497620227402,"(37.7497620227402, -122.419252716313)",6.96031849145484e-311,"Vandalism","2014-10-17 09:30:00",9
140878129,"Trespass","Trespassing","Friday","10/17/2014","09:14:00","Northern","Arrest, booked","500 Block of HAYES ST",-122.425394322722,37.7765195621679,"(37.7765195621679, -122.425394322722)",6.96030439236526e-311,"Vandalism","2014-10-17 09:14:00",9
140878044,"Loitering","Obstructing public thoroughfare","Friday","10/17/2014","08:35:00","Mission","None","24TH ST / VERMONT ST",-122.403409085175,37.7531779938926,"(37.7531779938926, -122.403409085175)",6.96030018878805e-311,"Vandalism","2014-10-17 08:35:00",8
140878044,"Trespass","Lodging without permission","Friday","10/17/2014","08:35:00","Mission","None","24TH ST / VERMONT ST",-122.403409085175,37.7531779938926,"(37.7531779938926, -122.403409085175)",6.96030019280925e-311,"Vandalism","2014-10-17 08:35:00",8
140880384,"Trespass","Trespassing","Friday","10/17/2014","08:00:00","Central","Arrest, cited","500 Block of SUTTER ST",-122.409423604675,37.7890647342848,"(37.7890647342848, -122.409423604675)",6.9604158041684e-311,"Vandalism","2014-10-17 08:00:00",8
140878583,"Suspicious occ","Suspicious occurrence","Friday","10/17/2014","07:00:00","Bayview","None","0 Block of WILLIAMS AV",-122.394046313022,37.7295210006148,"(37.7295210006148, -122.394046313022)",6.96032684116425e-311,"Vandalism","2014-10-17 07:00:00",7
140877905,"Trespass","Trespassing","Friday","10/17/2014","06:50:00","Central","Arrest, booked","800 Block of NORTHPOINT ST",-122.421215384827,37.8056604413272,"(37.8056604413272, -122.421215384827)",6.96029332529479e-311,"Vandalism","2014-10-17 06:50:00",6
140877842,"Vandalism","Malicious mischief, vandalism of vehicles","Friday","10/17/2014","04:57:00","Southern","None","BRYANT ST / 5TH ST",-122.400302421513,37.7777992290419,"(37.7777992290419, -122.400302421513)",6.960290213158e-311,"Vandalism","2014-10-17 04:57:00",4
140880403,"Vandalism","Malicious mischief, vandalism","Friday","10/17/2014","04:15:00","Central","None","700 Block of JONES ST",-122.413410238517,37.7882937823168,"(37.7882937823168, -122.413410238517)",6.96041674336496e-311,"Vandalism","2014-10-17 04:15:00",4
140877814,"Disorderly conduct","Committing public nuisance","Friday","10/17/2014","03:56:00","Tenderloin","None","100 Block of TAYLOR ST",-122.410791677645,37.7836952269749,"(37.7836952269749, -122.410791677645)",6.96028882525349e-311,"Vandalism","2014-10-17 03:56:00",3
140877814,"Suspicious occ","Investigative detention","Friday","10/17/2014","03:56:00","Tenderloin","None","100 Block of TAYLOR ST",-122.410791677645,37.7836952269749,"(37.7836952269749, -122.410791677645)",6.9602888475235e-311,"Vandalism","2014-10-17 03:56:00",3
140878561,"Suspicious occ","Suspicious occurrence","Friday","10/17/2014","03:40:00","Southern","None","400 Block of BRYANT ST",-122.394145888746,37.7825832641809,"(37.7825832641809, -122.394145888746)",6.96032575421983e-311,"Vandalism","2014-10-17 03:40:00",3
140877773,"Suspicious occ","Investigative detention","Friday","10/17/2014","02:45:00","Taraval","None","46TH AV / JUDAH ST",-122.505928450113,37.7604217436765,"(37.7604217436765, -122.505928450113)",6.96028682185435e-311,"Vandalism","2014-10-17 02:45:00",2
140877723,"Suspicious occ","Suspicious occurrence","Friday","10/17/2014","02:17:00","Central","None","600 Block of TAYLOR ST",-122.411718822926,37.7883334255527,"(37.7883334255527, -122.411718822926)",6.96028435151871e-311,"Vandalism","2014-10-17 02:17:00",2
140877626,"Vandalism","Malicious mischief, vandalism of vehicles","Friday","10/17/2014","01:17:00","Northern","None","3200 Block of DIVISADERO ST",-122.4428172375,37.7994896740468,"(37.7994896740468, -122.4428172375)",6.96027954134005e-311,"Vandalism","2014-10-17 01:17:00",1
140877535,"Suspicious occ","Investigative detention","Friday","10/17/2014","00:05:00","Bayview","None","JENNINGS ST / ARMSTRONG AV",-122.390362787625,37.7251689206602,"(37.7251689206602, -122.390362787625)",6.96027506309198e-311,"Vandalism","2014-10-17 00:05:00",0
140951101,"Suspicious occ","Suspicious occurrence","Friday","10/17/2014","00:01:00","Richmond","None","1500 Block of CLEMENT ST",-122.475777187007,37.7823762953005,"(37.7823762953005, -122.475777187007)",6.96390970641476e-311,"Vandalism","2014-10-17 00:01:00",0
140932402,"Vandalism","Malicious mischief, graffiti","Friday","10/17/2014","00:01:00","Ingleside","None","0 Block of PHELAN AV",-122.452289660492,37.7256933575703,"(37.7256933575703, -122.452289660492)",6.96298583532418e-311,"Vandalism","2014-10-17 00:01:00",0
140884784,"Suspicious occ","Suspicious occurrence","Friday","10/17/2014","00:01:00","Park","None","100 Block of GALEWOOD CR",-122.457372891259,37.7518425730663,"(37.7518425730663, -122.457372891259)",6.96063321127124e-311,"Vandalism","2014-10-17 00:01:00",0
140877513,"Suspicious occ","Investigative detention","Thursday","10/16/2014","23:51:00","Park","None","100 Block of LOCKSLEY AV",-122.463082794078,37.7577363372928,"(37.7577363372928, -122.463082794078)",6.96027397614756e-311,"Vandalism","2014-10-16 23:51:00",23
140877563,"Vandalism","Vandalism or graffiti tools, possession","Thursday","10/16/2014","23:45:00","Ingleside","Arrest, booked","MISSION ST / FOOTE AV",-122.444742271037,37.7126229340876,"(37.7126229340876, -122.444742271037)",6.96027642872944e-311,"Vandalism","2014-10-16 23:45:00",23
140877563,"Vandalism","Malicious mischief, vandalism","Thursday","10/16/2014","23:45:00","Ingleside","Arrest, booked","MISSION ST / FOOTE AV",-122.444742271037,37.7126229340876,"(37.7126229340876, -122.444742271037)",6.96027642872154e-311,"Vandalism","2014-10-16 23:45:00",23
140877557,"Suspicious occ","Suspicious occurrence","Thursday","10/16/2014","23:00:00","Mission","None","800 Block of VALENCIA ST",-122.421319903157,37.7597261442303,"(37.7597261442303, -122.421319903157)",6.96027615002899e-311,"Vandalism","2014-10-16 23:00:00",23
140877262,"Vandalism","Malicious mischief, graffiti","Thursday","10/16/2014","22:40:00","Southern","Arrest, booked","100 Block of 6TH ST",-122.407877117352,37.7803875013555,"(37.7803875013555, -122.407877117352)",6.96026155735301e-311,"Vandalism","2014-10-16 22:40:00",22
140877262,"Vandalism","Vandalism or graffiti tools, possession","Thursday","10/16/2014","22:40:00","Southern","Arrest, booked","100 Block of 6TH ST",-122.407877117352,37.7803875013555,"(37.7803875013555, -122.407877117352)",6.9602615573535e-311,"Vandalism","2014-10-16 22:40:00",22
140877353,"Trespass","Trespassing","Thursday","10/16/2014","21:40:00","Mission","None","100 Block of COLLINGWOOD ST",-122.435964918002,37.7600122429873,"(37.7600122429873, -122.435964918002)",6.96026605287114e-311,"Vandalism","2014-10-16 21:40:00",21
140877444,"Trespass","Trespassing","Thursday","10/16/2014","21:30:00","Southern","Arrest, booked","100 Block of 4TH ST",-122.40316136589,37.7836909533775,"(37.7836909533775, -122.40316136589)",6.96027054886852e-311,"Vandalism","2014-10-16 21:30:00",21
140877165,"Trespass","Trespassing","Thursday","10/16/2014","21:00:00","Northern","Arrest, booked","3600 Block of BAKER ST",-122.44712564582,37.8047063281845,"(37.8047063281845, -122.44712564582)",6.960256764437e-311,"Vandalism","2014-10-16 21:00:00",21
140877074,"Suspicious occ","Investigative detention","Thursday","10/16/2014","20:58:00","Bayview","Unfounded","3RD ST / CHINABASIN ST",-122.390027243495,37.7762997888042,"(37.7762997888042, -122.390027243495)",6.9602522866657e-311,"Vandalism","2014-10-16 20:58:00",20
146219901,"Vandalism","Malicious mischief, vandalism of vehicles","Thursday","10/16/2014","20:00:00","Southern","None","200 Block of INTERSTATE80 HY",-122.365565425353,37.8096707013239,"(37.8096707013239, -122.365565425353)",7.2242229961537e-311,"Vandalism","2014-10-16 20:00:00",20
140876872,"Suspicious occ","Suspicious occurrence","Thursday","10/16/2014","20:00:00","Bayview","Exceptional clearance","200 Block of CHINABASIN ST",-122.387789980293,37.7757113649966,"(37.7757113649966, -122.387789980293)",6.96024230653225e-311,"Vandalism","2014-10-16 20:00:00",20
140881423,"Suspicious occ","Suspicious occurrence","Thursday","10/16/2014","18:45:00","Richmond","None","600 Block of 2ND AV",-122.459586266903,37.7764834711805,"(37.7764834711805, -122.459586266903)",6.96046715580767e-311,"Vandalism","2014-10-16 18:45:00",18
140891864,"Suspicious occ","Suspicious occurrence","Thursday","10/16/2014","18:37:00","Richmond","None","4700 Block of CALIFORNIA ST",-122.468308452887,37.7845894681534,"(37.7845894681534, -122.468308452887)",6.96098300974849e-311,"Vandalism","2014-10-16 18:37:00",18
140878072,"Vandalism","Malicious mischief, vandalism","Thursday","10/16/2014","17:00:00","Northern","None","700 Block of MARINA BL",-122.446469886798,37.8051790435445,"(37.8051790435445, -122.446469886798)",6.96030157666291e-311,"Vandalism","2014-10-16 17:00:00",17
140878072,"Vandalism","Malicious mischief, vandalism of vehicles","Thursday","10/16/2014","17:00:00","Northern","None","700 Block of MARINA BL",-122.446469886798,37.8051790435445,"(37.8051790435445, -122.446469886798)",6.96030157666785e-311,"Vandalism","2014-10-16 17:00:00",17
140882142,"Suspicious occ","Suspicious occurrence","Thursday","10/16/2014","16:20:00","Richmond","None","33RD AV / BALBOA ST",-122.493043453732,37.7759079618487,"(37.7759079618487, -122.493043453732)",6.96050267912761e-311,"Vandalism","2014-10-16 16:20:00",16
140879763,"Suspicious occ","Suspicious occurrence","Thursday","10/16/2014","16:00:00","Tenderloin","None","100 Block of TAYLOR ST",-122.410791677645,37.7836952269749,"(37.7836952269749, -122.410791677645)",6.96038514091046e-311,"Vandalism","2014-10-16 16:00:00",16
140879230,"Suspicious occ","Suspicious occurrence","Thursday","10/16/2014","15:30:00","Mission","None","2300 Block of FOLSOM ST",-122.41469551481,37.7596861764245,"(37.7596861764245, -122.41469551481)",6.96035880721154e-311,"Vandalism","2014-10-16 15:30:00",15
140876173,"Suspicious occ","Investigative detention","Thursday","10/16/2014","15:28:00","Mission","None","BRYANT ST / 16TH ST",-122.410488829308,37.7656058638705,"(37.7656058638705, -122.410488829308)",6.96020777135101e-311,"Vandalism","2014-10-16 15:28:00",15
140875915,"Loitering","Obstructing public thoroughfare","Thursday","10/16/2014","14:15:00","Mission","Arrest, booked","1200 Block of VERMONT ST",-122.403394234504,37.7538078714464,"(37.7538078714464, -122.403394234504)",6.96019500221205e-311,"Vandalism","2014-10-16 14:15:00",14
140879161,"Suspicious occ","Suspicious occurrence","Thursday","10/16/2014","12:00:00","Central","None","1100 Block of CALIFORNIA ST",-122.413288872508,37.7914655329997,"(37.7914655329997, -122.413288872508)",6.96035539815858e-311,"Vandalism","2014-10-16 12:00:00",12
140908237,"Suspicious occ","Suspicious occurrence","Thursday","10/16/2014","12:00:00","Southern","None","1000 Block of HOWARD ST",-122.408030111231,37.7791285379843,"(37.7791285379843, -122.408030111231)",6.96179194343043e-311,"Vandalism","2014-10-16 12:00:00",12
140921154,"Trespass","Trespassing","Thursday","10/16/2014","12:00:00","Taraval","None","2000 Block of 16TH AV",-122.472867581058,37.7497042956717,"(37.7497042956717, -122.472867581058)",6.96243010980649e-311,"Vandalism","2014-10-16 12:00:00",12
140875971,"Vandalism","Malicious mischief, vandalism of vehicles","Thursday","10/16/2014","11:30:00","Central","None","HYDE ST / BAY ST",-122.420180001306,37.8047896506888,"(37.8047896506888, -122.420180001306)",6.96019777347566e-311,"Vandalism","2014-10-16 11:30:00",11
140875517,"Suspicious occ","Investigative detention","Thursday","10/16/2014","11:25:00","Richmond","None","35TH AV / ANZA ST",-122.49530926859,37.7776743867325,"(37.7776743867325, -122.49530926859)",6.96017536064465e-311,"Vandalism","2014-10-16 11:25:00",11
146218981,"Vandalism","Malicious mischief, vandalism","Thursday","10/16/2014","11:00:00","Bayview","None","2200 Block of MCKINNON AV",-122.401191952843,37.7427020824439,"(37.7427020824439, -122.401191952843)",7.22417754210934e-311,"Vandalism","2014-10-16 11:00:00",11
140888281,"Suspicious occ","Suspicious occurrence, possible shots fired","Thursday","10/16/2014","11:00:00","Ingleside","None","1700 Block of DOLORES ST",-122.424292126055,37.741269424794,"(37.741269424794, -122.424292126055)",6.96080598602858e-311,"Vandalism","2014-10-16 11:00:00",11
140878953,"Vandalism","Malicious mischief, vandalism of vehicles","Thursday","10/16/2014","10:30:00","Central","None","2300 Block of LEAVENWORTH ST",-122.418128820419,37.8026687927133,"(37.8026687927133, -122.418128820419)",6.96034510385125e-311,"Vandalism","2014-10-16 10:30:00",10
140875119,"Suspicious occ","Suspicious occurrence","Thursday","10/16/2014","09:57:00","Southern","None","700 Block of FOLSOM ST",-122.399625435061,37.7831585013597,"(37.7831585013597, -122.399625435061)",6.96015569682453e-311,"Vandalism","2014-10-16 09:57:00",9
140875056,"Trespass","Trespassing","Thursday","10/16/2014","09:30:00","Central","Arrest, booked","1000 Block of SANSOME ST",-122.402582536497,37.7998449681401,"(37.7998449681401, -122.402582536497)",6.96015256599229e-311,"Vandalism","2014-10-16 09:30:00",9
140876496,"Suspicious occ","Suspicious act towards female","Thursday","10/16/2014","08:30:00","Central","None","600 Block of FRONT ST",-122.399666635598,37.7973662616848,"(37.7973662616848, -122.399666635598)",6.96022372965902e-311,"Vandalism","2014-10-16 08:30:00",8
140874600,"Disorderly conduct","Committing public nuisance","Thursday","10/16/2014","07:30:00","Northern","Arrest, booked","900 Block of TURK ST",-122.425586860183,37.781378625807,"(37.781378625807, -122.425586860183)",6.96013003255491e-311,"Vandalism","2014-10-16 07:30:00",7
140874600,"Trespass","Lodging without permission","Thursday","10/16/2014","07:30:00","Northern","Arrest, booked","900 Block of TURK ST",-122.425586860183,37.781378625807,"(37.781378625807, -122.425586860183)",6.96013003660082e-311,"Vandalism","2014-10-16 07:30:00",7
140874484,"Trespass","Trespassing","Thursday","10/16/2014","05:10:00","Mission","Arrest, cited","1000 Block of POTRERO AV",-122.406539115148,37.7564864109309,"(37.7564864109309, -122.406539115148)",6.96012430543735e-311,"Vandalism","2014-10-16 05:10:00",5
140878113,"Suspicious occ","Suspicious occurrence","Thursday","10/16/2014","04:30:00","Southern","None","800 Block of BRYANT ST",-122.403404791479,37.775420706711,"(37.775420706711, -122.403404791479)",6.9603036200789e-311,"Vandalism","2014-10-16 04:30:00",4
140878113,"Vandalism","Malicious mischief, vandalism","Thursday","10/16/2014","04:30:00","Southern","None","800 Block of BRYANT ST",-122.403404791479,37.775420706711,"(37.775420706711, -122.403404791479)",6.96030360233206e-311,"Vandalism","2014-10-16 04:30:00",4
140874434,"Suspicious occ","Suspicious occurrence","Thursday","10/16/2014","03:15:00","Central","None","1000 Block of KEARNY ST",-122.4055247968,37.7977714997338,"(37.7977714997338, -122.4055247968)",6.96012185332779e-311,"Vandalism","2014-10-16 03:15:00",3
140874387,"Suspicious occ","Investigative detention","Thursday","10/16/2014","02:43:00","Richmond","None","400 Block of 11TH AV",-122.469628694391,37.7797875016782,"(37.7797875016782, -122.469628694391)",6.96011953122667e-311,"Vandalism","2014-10-16 02:43:00",2
140874268,"Suspicious occ","Investigative detention","Thursday","10/16/2014","00:48:00","Central","None","900 Block of LEAVENWORTH ST",-122.415398945224,37.7898046588912,"(37.7898046588912, -122.415398945224)",6.96011365184548e-311,"Vandalism","2014-10-16 00:48:00",0
140896579,"Suspicious occ","Suspicious act towards child","Thursday","10/16/2014","00:01:00","Mission","Unfounded","FOLSOM ST / 23RD ST",-122.414233849038,37.7540986882068,"(37.7540986882068, -122.414233849038)",6.96121596169063e-311,"Vandalism","2014-10-16 00:01:00",0
140874105,"Prostitution","Loitering for purpose of prostitution","Wednesday","10/15/2014","23:57:00","Central","Arrest, booked","300 Block of POWELL ST",-122.408384275542,37.7878271137225,"(37.7878271137225, -122.408384275542)",6.96010557337317e-311,"Vandalism","2014-10-15 23:57:00",23
140874064,"Suspicious occ","Investigative detention","Wednesday","10/15/2014","23:02:00","Bayview","Unfounded","1300 Block of SILVER AV",-122.409171381183,37.7312903624018,"(37.7312903624018, -122.409171381183)",6.96010357290631e-311,"Vandalism","2014-10-15 23:02:00",23
140876076,"Vandalism","Malicious mischief, breaking windows","Wednesday","10/15/2014","23:00:00","Northern","None","700 Block of GOLDEN GATE AV",-122.42291369529,37.7806600950548,"(37.7806600950548, -122.42291369529)",6.9602029611353e-311,"Vandalism","2014-10-15 23:00:00",23
140875959,"Suspicious occ","Suspicious occurrence","Wednesday","10/15/2014","22:30:00","Ingleside","None","100 Block of SOUTHWOOD DR",-122.459602142552,37.725718533082,"(37.725718533082, -122.459602142552)",6.96019719833878e-311,"Vandalism","2014-10-15 22:30:00",22
140873862,"Suspicious occ","Suspicious occurrence","Wednesday","10/15/2014","21:45:00","Central","None","CLAY ST / LARKIN ST",-122.419404206594,37.7925922910686,"(37.7925922910686, -122.419404206594)",6.96009359277285e-311,"Vandalism","2014-10-15 21:45:00",21
140874525,"Vandalism","Malicious mischief, vandalism of vehicles","Wednesday","10/15/2014","21:40:00","Tenderloin","None","ELLIS ST / TAYLOR ST",-122.411141948101,37.7850736197499,"(37.7850736197499, -122.411141948101)",6.96012633158327e-311,"Vandalism","2014-10-15 21:40:00",21
140873793,"Disorderly conduct","Disturbing the peace, fighting","Wednesday","10/15/2014","21:40:00","Southern","Arrest, booked","KING ST / 2ND ST",-122.389595283252,37.7798611974198,"(37.7798611974198, -122.389595283252)",6.96009016146421e-311,"Vandalism","2014-10-15 21:40:00",21
140890305,"Suspicious occ","Suspicious occurrence","Wednesday","10/15/2014","21:00:00","Richmond","None","2900 Block of PINE ST",-122.444388982008,37.7865296663724,"(37.7865296663724, -122.444388982008)",6.96090598491431e-311,"Vandalism","2014-10-15 21:00:00",21
140873715,"Suspicious occ","Investigative detention","Wednesday","10/15/2014","20:15:00","Bayview","Arrest, booked","BARNEVELD AV / JERROLD AV",-122.402701071833,37.7463358668696,"(37.7463358668696, -122.402701071833)",6.96008633001527e-311,"Vandalism","2014-10-15 20:15:00",20
140873646,"Vandalism","Malicious mischief, breaking windows","Wednesday","10/15/2014","20:00:00","Tenderloin","None","200 Block of EDDY ST",-122.411800134753,37.7840890366868,"(37.7840890366868, -122.411800134753)",6.96008290318336e-311,"Vandalism","2014-10-15 20:00:00",20
146214177,"Vandalism","Malicious mischief, vandalism","Wednesday","10/15/2014","19:00:00","Central","None","900 Block of GREEN ST",-122.414564908022,37.7988630641049,"(37.7988630641049, -122.414564908022)",7.22394019297308e-311,"Vandalism","2014-10-15 19:00:00",19
140873373,"Vandalism","Malicious mischief, vandalism of vehicles","Wednesday","10/15/2014","18:50:00","Park","None","OAK ST / ASHBURY ST",-122.447314537469,37.7718760580638,"(37.7718760580638, -122.447314537469)",6.96006941522087e-311,"Vandalism","2014-10-15 18:50:00",18
